trip_id_unique,line_id,direction,cluster,latitude,longitude,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach,station_index,trip_duration_in_minutes
1201760,77015,2,9,32.04462651162791,34.77075976744186,10.186046511627907,3.333333333,33.953488372186044,43,67.0
1201790,77015,1,9,32.044604666666665,34.77035355555555,4.622222222222222,2.714285714,12.546031745844445,45,51.0
1201800,77015,2,9,32.04462651162791,34.77075976744186,2.2325581395348837,3.166666667,7.069767442046512,43,55.0
1201810,77015,1,9,32.044604666666665,34.77035355555555,0.7555555555555555,2.714285714,2.0507936509111113,45,45.0
1201870,11501,2,9,32.14481864864865,34.83100972972973,17.81081081081081,1.666666667,29.684684684972975,37,74.0
1201880,11501,1,9,32.14405243902439,34.83033780487805,20.390243902439025,2.75,56.073170731707314,41,80.0
1201910,16510,2,9,32.13117555555556,34.81687611111111,4.5,2.0,9.0,18,67.0
1201950,12619,1,9,32.20658181818182,34.842077045454545,2.727272727272727,0.333333333,0.9090909090454545,44,62.0
1201960,59021,2,9,32.103419333333335,34.81600333333333,9.155555555555555,3.0,27.466666666666665,45,78.0
1201970,16510,2,9,32.13117555555556,34.81687611111111,6.5,2.0,13.0,18,72.0
1202020,10610,1,9,32.25128625,34.881389999999996,15.928571428571429,0.666666667,10.619047619892857,56,71.0
1202040,10610,1,9,32.25128625,34.881389999999996,5.5,1.0,5.5,56,77.0
1202060,13608,2,9,32.19085513513513,34.82775972972973,6.405405405405405,4.0,25.62162162162162,37,89.0
1202110,10525,2,9,32.1295906060606,34.83700196969697,9.606060606060606,2.0,19.21212121212121,66,103.0
1202120,10605,2,9,32.213621333333336,34.82793,11.0,1.307692308,14.384615383933333,30,60.0
1202130,10600,1,9,32.19920107142857,34.82109571428571,24.0,2.5,60.0,28,78.0
1202290,10572,2,9,32.14918375,34.84488291666667,8.0,1.0,8.0,48,76.0
1202360,10570,1,9,32.120540416666664,34.84870125,7.0625,0.5,3.53125,48,69.0
1202410,16510,1,9,32.13083368421053,34.81553684210526,5.0,2.0,10.0,19,49.0
1202420,10567,2,9,32.115126249999996,34.843477916666664,21.208333333333332,2.777777778,58.91203703666667,24,73.0
1202480,10524,2,9,32.124818043478264,34.82884956521739,5.5,0.666666667,3.666666666630435,46,81.0
1202490,10531,1,9,32.1309502173913,34.82854934782609,10.652173913043478,2.0,21.304347826086957,46,78.0
1202510,10551,1,9,32.15109886363636,34.871922727272725,10.681818181818182,1.333333333,14.242424243295455,44,76.0
1202580,10551,1,9,32.15109886363636,34.871922727272725,23.75,1.666666667,39.583333333409094,44,100.0
1202590,10616,2,9,32.21637675,34.8477845,5.625,1.333333333,7.4999999996,40,86.0
1202610,10623,2,9,32.178999375000004,34.815989375,3.34375,0.333333333,1.1145833331875,32,64.0
1202640,11609,2,9,32.244844358974355,34.86652615384615,5.564102564102564,1.0,5.564102564102564,39,50.0
1202750,10572,1,9,32.14937452830189,34.84469283018868,8.264150943396226,1.333333333,11.01886792471698,53,69.0
1202770,10567,1,9,32.11233875,34.84018291666667,11.833333333333334,2.666666667,31.555555556666665,24,52.0
1202800,10532,2,9,32.117556666666665,34.80022,4.333333333333333,0.666666667,2.8888888889166666,12,29.0
1202810,23012,2,9,32.11464027027027,34.80963621621621,5.756756756756757,3.0,17.27027027027027,37,61.0
1202820,22006,1,9,32.11309214285715,34.815510714285715,1.2142857142857142,1.5,1.8214285714285714,42,52.0
1202830,22006,2,9,32.11260317073171,34.81796756097561,2.8780487804878048,1.0,2.8780487804878048,41,55.0
1202850,10613,2,9,32.2336875,34.850566111111114,4.805555555555555,2.0,9.61111111111111,36,80.0
1202880,10613,1,9,32.24202588235294,34.85139705882353,3.4411764705882355,1.666666667,5.735294117705883,34,71.0
1202890,10616,1,9,32.22777,34.849453555555556,1.7555555555555555,0.333333333,0.5851851851111111,45,83.0
1202900,10551,2,9,32.150566279069764,34.87631511627907,9.046511627906977,2.0,18.093023255813954,43,98.0
1202910,10553,1,9,32.14232846153846,34.825906153846155,16.384615384615383,1.0,16.384615384615383,26,70.0
1202920,12619,1,9,32.20658181818182,34.842077045454545,7.181818181818182,0.5,3.590909090909091,44,66.0
1202930,12619,2,9,32.20793510204082,34.842903877551024,4.469387755102041,1.333333333,5.959183673244898,49,64.0
1202940,12619,1,9,32.20658181818182,34.842077045454545,7.340909090909091,0.666666667,4.893939393863636,44,74.0
1202960,13611,1,9,32.20375933333334,34.82510366666667,1.4,1.0,1.4,30,50.0
1202970,10605,2,9,32.213621333333336,34.82793,19.5,1.416666667,27.625,30,64.0
1202980,12619,1,9,32.20658181818182,34.842077045454545,6.818181818181818,0.333333333,2.2727272727727272,44,65.0
1202990,16024,2,9,32.11283418181818,34.815417272727274,17.454545454545453,2.8,48.872727272727275,55,96.0
1203050,10551,2,9,32.150566279069764,34.87631511627907,7.372093023255814,0.25,1.8430232558139534,43,74.0
1203070,10567,1,9,32.11233875,34.84018291666667,15.041666666666666,2.857142857,42.97619047629166,24,63.0
1203080,10617,2,9,32.253300967741936,34.83945709677419,14.709677419354838,1.0,14.709677419354838,31,55.0
1203110,14026,1,9,32.063180714285714,34.77639666666666,7.0476190476190474,3.5,24.666666666666668,42,55.0
1203150,12278,1,9,32.050026129032254,34.803215483870964,1.967741935483871,2.0,3.935483870967742,31,50.0
1203160,10605,1,9,32.208169090909095,34.82669,29.151515151515152,4.5,131.1818181818182,33,51.0
1203180,10616,1,9,32.22777,34.849453555555556,4.822222222222222,0.666666667,3.2148148148888893,45,83.0
1203210,10525,2,9,32.1295906060606,34.83700196969697,13.166666666666666,1.0,13.166666666666666,66,98.0
1203230,10502,2,9,32.14793785714286,34.83507107142857,11.928571428571429,1.0,11.928571428571429,28,71.0
1203390,59021,1,9,32.101007599999996,34.814026600000005,9.32,2.0,18.64,50,103.0
1203920,10621,1,9,32.10098547619047,34.8372530952381,10.666666666666666,2.0,21.333333333333332,42,51.0
1203930,10621,2,9,32.101737435897434,34.837151794871794,3.769230769230769,0.333333333,1.2564102563589743,39,75.0
1203940,10551,1,9,32.15109886363636,34.871922727272725,5.818181818181818,1.333333333,7.757575757431818,44,74.0
1204000,77015,2,9,32.04462651162791,34.77075976744186,6.209302325581396,3.333333333,20.697674418023258,43,69.0
1204070,59021,1,9,32.101007599999996,34.814026600000005,6.2,2.0,12.4,50,81.0
1204080,59021,2,9,32.103419333333335,34.81600333333333,6.555555555555555,2.5,16.38888888888889,45,57.0
1204110,10525,2,9,32.13205098591549,34.83708957746479,3.0985915492957745,1.5,4.647887323943662,71,74.0
1204160,10551,1,9,32.15109886363636,34.871922727272725,8.75,1.333333333,11.666666666386364,44,74.0
1204220,10605,2,9,32.213621333333336,34.82793,30.5,1.736842105,52.97368421066667,30,73.0
1204230,11609,1,9,32.24337282051282,34.86750435897436,4.871794871794871,1.0,4.871794871794871,39,51.0
1204240,16510,1,9,32.13083368421053,34.81553684210526,6.315789473684211,2.0,12.631578947368421,19,58.0
1204250,10601,2,9,32.235859661016946,34.834435254237285,18.88135593220339,2.75,51.92372881355932,59,82.0
1204280,22006,2,9,32.11265634146341,34.81806390243902,1.1219512195121952,1.0,1.1219512195121952,41,40.0
1204290,22006,1,9,32.11284804878049,34.81568463414634,2.0,1.0,2.0,41,44.0
1204300,22006,2,9,32.11260317073171,34.81796756097561,1.975609756097561,2.666666667,5.268292683609756,41,40.0
1204320,77015,1,9,32.044604666666665,34.77035355555555,3.5555555555555554,2.714285714,9.650793651377779,45,66.0
1204350,10561,1,9,32.121667555555554,34.86670888888889,13.733333333333333,3.0,41.2,45,99.0
1204410,10551,1,9,32.15109886363636,34.871922727272725,20.545454545454547,1.666666667,34.24242424277273,44,104.0
1204420,10551,2,9,32.150566279069764,34.87631511627907,18.74418604651163,2.0,37.48837209302326,43,109.0
1204450,10621,1,9,32.10098547619047,34.8372530952381,6.4523809523809526,0.333333333,2.150793650833333,42,66.0
1204460,10564,2,9,32.11945323529412,34.87704764705882,9.205882352941176,1.0,9.205882352941176,34,125.0
1204520,10614,1,9,32.21407452380952,34.84560404761905,11.261904761904763,0.666666667,7.507936507690475,42,94.0
1205320,22006,1,9,32.11309214285715,34.815510714285715,3.1666666666666665,2.0,6.333333333333333,42,49.0
1205360,10571,1,9,32.15816461538462,34.89976557692308,2.9423076923076925,1.5,4.413461538461538,52,88.0
1205370,10551,2,9,32.150566279069764,34.87631511627907,4.093023255813954,0.25,1.0232558139534884,43,71.0
1205390,10623,2,9,32.178999375000004,34.815989375,3.71875,1.0,3.71875,32,57.0
1205450,10613,2,9,32.2336875,34.850566111111114,7.972222222222222,3.0,23.916666666666668,36,69.0
1205460,10613,2,9,32.2336875,34.850566111111114,18.305555555555557,3.0,54.916666666666664,36,87.0
1205470,10613,1,9,32.24202588235294,34.85139705882353,9.088235294117647,2.333333333,21.20588235335294,34,65.0
1205600,10600,1,9,32.19920107142857,34.82109571428571,14.142857142857142,0.333333333,4.714285714392857,28,61.0
1205620,10605,1,9,32.208169090909095,34.82669,18.151515151515152,1.307692308,23.736596737272727,33,67.0
1205630,10605,2,9,32.213621333333336,34.82793,12.966666666666667,1.454545455,18.860606060433334,30,53.0
1205650,59021,1,9,32.101007599999996,34.814026600000005,5.9,2.0,11.8,50,119.0
1206050,36057,1,9,31.985169666666664,34.78893066666667,2.8666666666666667,2.0,5.733333333333333,30,49.0
1206060,36077,2,9,31.974493181818183,34.80738818181818,1.4545454545454546,2.0,2.909090909090909,22,31.0
1206070,36057,1,9,31.985169666666664,34.78893066666667,2.2333333333333334,2.0,4.466666666666667,30,49.0
1206080,36057,2,9,31.985013,34.787807,3.466666666666667,1.666666667,5.777777777866667,30,48.0
1206100,11501,1,9,32.14405243902439,34.83033780487805,12.902439024390244,2.2,28.385365853658534,41,68.0
1206110,11501,2,9,32.14481864864865,34.83100972972973,12.621621621621621,2.285714286,28.849420849567572,37,68.0
1206130,77015,2,9,32.04462651162791,34.77075976744186,2.627906976744186,3.333333333,8.759689922069766,43,55.0
1206140,10605,2,9,32.213621333333336,34.82793,24.0,1.454545455,34.9090909081,30,62.0
1206550,11501,1,9,32.14405243902439,34.83033780487805,17.365853658536587,2.857142857,49.61672473739024,41,66.0
1206620,10567,2,9,32.115126249999996,34.843477916666664,15.5,2.333333333,36.166666665,24,69.0
1206810,10605,2,9,32.213621333333336,34.82793,9.966666666666667,1.736842105,17.310526315366666,30,73.0
1206830,10567,1,9,32.11233875,34.84018291666667,8.083333333333334,2.666666667,21.555555555583336,24,56.0
1206840,10504,2,9,32.1281051724138,34.83594310344827,9.862068965517242,0.666666667,6.574712643655173,29,96.0
1206870,10567,2,9,32.115126249999996,34.843477916666664,13.041666666666666,7.0,91.29166666666667,24,41.0
1206880,10572,1,9,32.14937452830189,34.84469283018868,10.037735849056604,1.0,10.037735849056604,53,90.0
1206890,11126,2,9,32.06039616666666,34.7806025,7.233333333333333,2.428571429,17.566666666566668,60,97.0
1206990,10606,1,9,32.227211147540984,34.84246049180328,7.901639344262295,2.666666667,21.071038252098358,61,88.0
1207030,16024,2,9,32.11283418181818,34.815417272727274,7.527272727272727,2.8,21.076363636363638,55,72.0
1207080,10561,1,9,32.121667555555554,34.86670888888889,10.088888888888889,2.5,25.22222222222222,45,54.0
1207160,10551,1,9,32.15109886363636,34.871922727272725,12.795454545454545,0.5,6.3977272727272725,44,73.0
1207190,10551,2,9,32.150566279069764,34.87631511627907,9.232558139534884,1.666666667,15.38759689972093,43,76.0
1207240,10605,1,9,32.208169090909095,34.82669,12.151515151515152,2.666666667,32.40404040433334,33,71.0
1207250,10601,2,9,32.21111617021277,34.82754574468085,10.872340425531915,2.75,29.898936170212767,47,109.0
1207280,22006,2,9,32.11265634146341,34.81806390243902,2.292682926829268,0.75,1.7195121951219512,41,48.0
1207300,23012,2,9,32.11464027027027,34.80963621621621,6.8108108108108105,2.0,13.621621621621621,37,50.0
1207320,10617,1,9,32.2583,34.84075483870968,1.096774193548387,1.0,1.096774193548387,31,47.0
1207450,22006,1,9,32.11284804878049,34.81568463414634,2.951219512195122,1.0,2.951219512195122,41,54.0
1207470,16024,2,9,32.11283418181818,34.815417272727274,8.581818181818182,2.8,24.029090909090908,55,83.0
1207490,10605,2,9,32.213621333333336,34.82793,30.866666666666667,1.736842105,53.610526315,30,74.0
1207520,10650,2,9,32.204867916666664,34.82357208333333,4.0,0.25,1.0,24,71.0
1207530,10612,1,9,32.19056117647059,34.84673,3.4705882352941178,0.666666667,2.3137254901764703,17,67.0
1207540,10614,2,9,32.21897357142857,34.84623380952381,4.333333333333333,1.0,4.333333333333333,42,84.0
1207560,10610,2,9,32.24931730769231,34.88210480769231,12.538461538461538,1.0,12.538461538461538,52,74.0
1207660,46022,2,9,32.00968847826087,34.776748043478264,12.608695652173912,1.5,18.91304347826087,46,88.0
1207710,11126,1,9,32.05794833333333,34.78014016666667,7.783333333333333,3.0,23.35,60,113.0
1207720,14026,2,9,32.06454288888889,34.77635355555555,4.688888888888889,1.6,7.502222222222223,45,78.0
1208020,10561,1,9,32.121667555555554,34.86670888888889,13.044444444444444,2.4,31.306666666666665,45,77.0
1208030,10502,2,9,32.14793785714286,34.83507107142857,20.428571428571427,2.5,51.07142857142857,28,67.0
1208040,11501,1,9,32.14405243902439,34.83033780487805,11.707317073170731,2.75,32.19512195121951,41,83.0
1208050,10561,2,9,32.12079295454546,34.86659431818182,11.886363636363637,2.8,33.28181818181818,44,90.0
1208060,10525,1,9,32.12984212121212,34.83669196969697,7.53030303030303,1.0,7.53030303030303,66,92.0
1208070,10502,2,9,32.14793785714286,34.83507107142857,5.285714285714286,2.5,13.214285714285714,28,62.0
1208080,11501,1,9,32.14405243902439,34.83033780487805,22.341463414634145,2.75,61.4390243902439,41,84.0
1208100,77015,2,9,32.04462651162791,34.77075976744186,6.3023255813953485,3.333333333,21.00775193851163,43,65.0
1208130,77015,1,9,32.044604666666665,34.77035355555555,0.5111111111111111,2.714285714,1.3873015873555556,45,51.0
1208140,77015,2,9,32.04462651162791,34.77075976744186,4.488372093023256,3.166666667,14.213178294232558,43,53.0
1208200,59021,2,9,32.103419333333335,34.81600333333333,10.266666666666667,3.0,30.8,45,84.0
1208220,10525,1,9,32.13228098591549,34.836814929577464,7.887323943661972,2.0,15.774647887323944,71,76.0
1208230,10601,2,9,32.235859661016946,34.834435254237285,5.813559322033898,2.75,15.98728813559322,59,70.0
1208950,22006,2,9,32.11260317073171,34.81796756097561,1.146341463414634,2.666666667,3.056910569195122,41,45.0
1208960,23012,1,9,32.11541361111111,34.8093675,13.083333333333334,3.0,39.25,36,44.0
1208970,23012,2,9,32.11464027027027,34.80963621621621,0.8918918918918919,2.5,2.22972972972973,37,35.0
1208990,11501,2,9,32.14481864864865,34.83100972972973,35.62162162162162,2.666666667,94.99099099189189,37,76.0
1209060,10525,1,9,32.12984212121212,34.83669196969697,7.7272727272727275,2.0,15.454545454545455,66,74.0
1209230,10524,2,9,32.124818043478264,34.82884956521739,10.173913043478262,0.333333333,3.391304347826087,46,77.0
1209240,16024,1,9,32.11341207547169,34.81642603773585,11.773584905660377,3.0,35.320754716981135,53,75.0
1209250,16024,2,9,32.11283418181818,34.815417272727274,12.654545454545454,2.8,35.43272727272727,55,90.0
1209260,16024,1,9,32.11341207547169,34.81642603773585,11.754716981132075,3.75,44.08018867924528,53,79.0
1209270,59021,2,9,32.103419333333335,34.81600333333333,7.711111111111111,2.5,19.27777777777778,45,64.0
1209320,10610,1,9,32.25128625,34.881389999999996,3.25,1.0,3.25,56,75.0
1209330,11501,1,9,32.14405243902439,34.83033780487805,13.390243902439025,3.0,40.170731707317074,41,76.0
1209380,10621,1,9,32.10098547619047,34.8372530952381,4.095238095238095,0.666666667,2.7301587301904764,42,71.0
1209400,10621,1,9,32.10098547619047,34.8372530952381,5.690476190476191,0.333333333,1.8968253968095237,42,83.0
1209410,10621,2,9,32.101737435897434,34.837151794871794,20.897435897435898,0.333333333,6.965811966564102,39,79.0
1209420,10617,2,9,32.253300967741936,34.83945709677419,23.193548387096776,1.333333333,30.924731182258064,31,68.0
1209450,10605,2,9,32.213621333333336,34.82793,19.0,1.416666667,26.91666666756667,30,62.0
1209460,14026,2,9,32.06454288888889,34.77635355555555,3.4444444444444446,1.6,5.511111111111111,45,78.0
1209500,14026,2,9,32.06454288888889,34.77635355555555,12.866666666666667,2.4,30.88,45,96.0
1209540,10561,1,9,32.121667555555554,34.86670888888889,22.555555555555557,2.5,56.388888888888886,45,66.0
1209620,23012,2,9,32.11464027027027,34.80963621621621,6.378378378378378,2.75,17.54054054054054,37,46.0
1209640,22006,1,9,32.11284804878049,34.81568463414634,5.170731707317073,2.333333333,12.065040650682928,41,57.0
1209650,22006,2,9,32.11265634146341,34.81806390243902,0.8292682926829268,1.333333333,1.105691056902439,41,57.0
1209660,23012,1,9,32.11541361111111,34.8093675,2.9722222222222223,2.5,7.430555555555555,36,37.0
1209670,23012,2,9,32.11464027027027,34.80963621621621,1.2432432432432432,2.5,3.108108108108108,37,41.0
1209720,10606,2,9,32.22903517857143,34.84297732142857,4.553571428571429,1.666666667,7.589285714160715,56,83.0
1209790,10605,1,9,32.208169090909095,34.82669,27.12121212121212,4.5,122.04545454545455,33,52.0
1209800,10567,2,9,32.115126249999996,34.843477916666664,15.583333333333334,2.5,38.958333333333336,24,69.0
1209810,10564,1,9,32.11895617647059,34.87668941176471,12.941176470588236,0.333333333,4.313725490264706,34,72.0
1209820,10621,2,9,32.101737435897434,34.837151794871794,3.2564102564102564,0.333333333,1.0854700854615384,39,66.0
1210870,46022,2,9,32.00968847826087,34.776748043478264,8.065217391304348,3.5,28.22826086956522,46,73.0
1210890,11126,2,9,32.06039616666666,34.7806025,16.166666666666668,3.0,48.5,60,101.0
1210910,10620,1,9,32.108734285714284,34.839815357142854,6.285714285714286,1.0,6.285714285714286,28,39.0
1210920,10621,2,9,32.101737435897434,34.837151794871794,2.1794871794871793,0.333333333,0.7264957264615385,39,95.0
1210930,22006,2,9,32.11265634146341,34.81806390243902,0.975609756097561,0.75,0.7317073170731707,41,42.0
1210940,22006,1,9,32.11284804878049,34.81568463414634,1.7317073170731707,1.666666667,2.8861788617560973,41,50.0
1211000,10612,1,9,32.19056117647059,34.84673,4.9411764705882355,0.666666667,3.2941176471764706,17,61.0
1211010,10615,2,9,32.24666568181818,34.852252954545456,1.3863636363636365,0.5,0.6931818181818182,44,72.0
1211190,10612,1,9,32.19056117647059,34.84673,16.235294117647058,2.0,32.470588235294116,17,91.0
1211200,11505,2,9,32.127564,34.856109,3.6666666666666665,1.0,3.6666666666666665,30,51.0
1211210,10531,1,9,32.1309502173913,34.82854934782609,9.217391304347826,0.5,4.608695652173913,46,73.0
1211230,10650,1,9,32.21890571428572,34.8264,16.428571428571427,0.75,12.321428571428571,28,71.0
1211240,10567,2,9,32.115126249999996,34.843477916666664,19.291666666666668,2.777777778,53.58796296429167,24,87.0
1211290,10532,2,9,32.104323125,34.7965325,26.875,2.75,73.90625,16,44.0
1211300,59021,2,9,32.103419333333335,34.81600333333333,7.266666666666667,1.666666667,12.111111111777777,45,80.0
1211320,10612,1,9,32.19056117647059,34.84673,14.0,0.666666667,9.33333333335294,17,75.0
1211350,10614,1,9,32.21407452380952,34.84560404761905,3.5476190476190474,0.333333333,1.1825396824285714,42,81.0
1211370,23012,1,9,32.11541361111111,34.8093675,1.3055555555555556,2.0,2.611111111111111,36,33.0
1211380,23012,2,9,32.11464027027027,34.80963621621621,3.4864864864864864,2.0,6.972972972972973,37,40.0
1211410,23012,1,9,32.11541361111111,34.8093675,1.7777777777777777,2.333333333,4.148148148444445,36,43.0
1211420,10551,1,9,32.14489204081632,34.86972816326531,9.081632653061224,1.0,9.081632653061224,49,60.0
1211440,10601,1,9,32.20604574468085,34.82527914893617,9.659574468085106,2.5,24.148936170212767,47,86.0
1211500,10621,1,9,32.10098547619047,34.8372530952381,7.928571428571429,0.666666667,5.285714285809523,42,63.0
1211510,77015,1,9,32.044604666666665,34.77035355555555,6.8,2.833333333,19.266666665933332,45,58.0
1211540,10567,2,9,32.115126249999996,34.843477916666664,19.125,2.5,47.8125,24,68.0
1211550,10567,1,9,32.11233875,34.84018291666667,18.041666666666668,2.5,45.104166666666664,24,79.0
1211570,11501,1,9,32.14405243902439,34.83033780487805,12.78048780487805,2.857142857,36.51567944368293,41,70.0
1211580,59021,1,9,32.101007599999996,34.814026600000005,5.54,2.5,13.85,50,77.0
1211630,77015,1,9,32.044604666666665,34.77035355555555,6.177777777777778,2.833333333,17.5037037036,45,58.0
1211660,10561,1,9,32.121667555555554,34.86670888888889,10.422222222222222,3.0,31.266666666666666,45,89.0
1211670,10606,2,9,32.22903517857143,34.84297732142857,6.660714285714286,2.5,16.651785714285715,56,93.0
1211680,10617,1,9,32.2583,34.84075483870968,0.6451612903225806,1.0,0.6451612903225806,31,38.0
1211720,77015,1,9,32.044604666666665,34.77035355555555,5.2444444444444445,3.0,15.733333333333333,45,57.0
1211740,77015,1,9,32.044604666666665,34.77035355555555,5.822222222222222,2.5,14.555555555555555,45,64.0
1211750,77015,2,9,32.04462651162791,34.77075976744186,2.2093023255813953,3.166666667,6.9961240314186055,43,55.0
1211790,10525,2,9,32.1295906060606,34.83700196969697,12.696969696969697,2.0,25.393939393939394,66,119.0
1211860,11501,1,9,32.14405243902439,34.83033780487805,11.317073170731707,2.2,24.897560975609753,41,55.0
1211870,11501,2,9,32.14481864864865,34.83100972972973,14.91891891891892,2.285714286,34.10038610105405,37,55.0
1211880,10576,2,9,32.16626676470588,34.91199,1.1470588235294117,1.0,1.1470588235294117,34,39.0
1211910,10605,1,9,32.208169090909095,34.82669,14.727272727272727,1.2,17.672727272727276,33,65.0
1211930,16510,2,9,32.13117555555556,34.81687611111111,4.222222222222222,3.5,14.777777777777779,18,48.0
1211940,10614,1,9,32.21583906976744,34.845808372093025,8.046511627906977,0.666666667,5.364341085744186,43,84.0
1211960,10650,1,9,32.214261481481486,34.825378888888885,3.7037037037037037,1.333333333,4.938271605037038,27,61.0
1211980,13608,1,9,32.20596153846154,34.8333482051282,5.461538461538462,2.333333333,12.743589742871794,39,79.0
1212000,10613,1,9,32.24339514285714,34.85148257142857,28.4,1.666666667,47.33333333457143,35,85.0
1212010,10613,2,9,32.2352445945946,34.850651351351345,20.56756756756757,3.0,61.7027027027027,37,80.0
1212030,10613,2,9,32.2352445945946,34.850651351351345,5.054054054054054,3.0,15.162162162162161,37,67.0
1212040,10601,1,9,32.20604574468085,34.82527914893617,5.297872340425532,2.75,14.569148936170214,47,78.0
1212070,10570,2,9,32.12011181818182,34.84780772727272,6.431818181818182,0.666666667,4.287878787840909,44,86.0
1212090,10567,1,9,32.11233875,34.84018291666667,9.25,2.857142857,26.42857142991667,24,63.0
1212100,10605,2,9,32.213621333333336,34.82793,11.833333333333334,1.736842105,20.55263157876667,30,63.0
1212130,12619,2,9,32.20793510204082,34.842903877551024,9.081632653061224,1.333333333,12.108843537979592,49,62.0
1212140,11609,1,9,32.24337282051282,34.86750435897436,11.076923076923077,1.333333333,14.769230768692308,39,61.0
1212150,10532,1,9,32.10087352941177,34.795325294117646,11.352941176470589,1.5,17.029411764705884,17,33.0
1212160,10567,2,9,32.115126249999996,34.843477916666664,18.375,2.777777778,51.04166666625,24,60.0
1212170,77015,2,9,32.04462651162791,34.77075976744186,2.6511627906976742,2.428571429,6.438538205953488,43,67.0
1212180,77015,1,9,32.044604666666665,34.77035355555555,4.177777777777778,2.833333333,11.837037037444444,45,57.0
1212210,10605,2,9,32.213621333333336,34.82793,18.366666666666667,1.736842105,31.899999999166667,30,65.0
1212230,10606,2,9,32.22903517857143,34.84297732142857,4.107142857142857,2.5,10.267857142857142,56,78.0
1212320,10600,1,9,32.19920107142857,34.82109571428571,5.214285714285714,0.333333333,1.7380952381071428,28,61.0
1212330,10605,2,9,32.213621333333336,34.82793,24.9,1.736842105,43.247368419033336,30,68.0
1213270,10567,2,9,32.115126249999996,34.843477916666664,19.708333333333332,2.777777778,54.74537036804167,24,66.0
1213290,13611,2,9,32.20477730769231,34.824844999999996,8.038461538461538,1.0,8.038461538461538,26,54.0
1213320,11126,1,9,32.05794833333333,34.78014016666667,7.65,2.666666667,20.40000000048333,60,142.0
1213380,10567,2,9,32.115126249999996,34.843477916666664,20.166666666666668,2.777777778,56.018518517500006,24,62.0
1213390,10567,1,9,32.11233875,34.84018291666667,21.875,2.857142857,62.500000002125,24,62.0
1213400,10606,2,9,32.22903035714286,34.84294607142857,3.5357142857142856,2.5,8.839285714285714,56,70.0
1213420,16024,2,9,32.11283418181818,34.815417272727274,9.236363636363636,4.0,36.945454545454545,55,81.0
1213430,16024,1,9,32.11341207547169,34.81642603773585,10.20754716981132,2.8,28.581132075471697,53,75.0
1213470,10616,2,9,32.222167272727276,34.848975,0.1590909090909091,1.0,0.1590909090909091,44,99.0
1213480,10605,1,9,32.208169090909095,34.82669,14.787878787878787,1.5,22.181818181818183,33,62.0
1213490,10567,2,9,32.115126249999996,34.843477916666664,5.458333333333333,2.333333333,12.736111111125,24,62.0
1213500,11609,1,9,32.24337282051282,34.86750435897436,10.743589743589743,1.0,10.743589743589743,39,59.0
1213510,11501,1,9,32.14405243902439,34.83033780487805,24.5609756097561,2.75,67.54268292682927,41,80.0
1213520,10605,2,9,32.213605,34.82792266666667,8.033333333333333,1.736842105,13.952631577366667,30,82.0
1213550,10601,2,9,32.232435263157896,34.833459298245614,20.736842105263158,2.75,57.026315789473685,57,92.0
1213560,10605,2,9,32.213621333333336,34.82793,18.6,1.736842105,32.30526315666667,30,60.0
1213790,23012,1,9,32.11541361111111,34.8093675,0.7777777777777778,2.0,1.5555555555555556,36,33.0
1213830,10605,1,9,32.208169090909095,34.82669,9.272727272727273,1.2,11.127272727272727,33,49.0
1214200,23012,2,9,32.11464027027027,34.80963621621621,3.1621621621621623,2.0,6.324324324324325,37,39.0
1214260,13608,1,9,32.20706476190476,34.83306642857143,7.285714285714286,1.333333333,9.714285713833332,42,89.0
1214410,77015,1,9,32.044604666666665,34.77035355555555,5.644444444444445,2.5,14.11111111111111,45,51.0
1214570,77015,2,9,32.04462651162791,34.77075976744186,2.441860465116279,3.166666667,7.732558139651163,43,47.0
1214580,10601,2,9,32.232435263157896,34.833459298245614,15.31578947368421,2.75,42.11842105263158,57,86.0
1214850,10623,1,9,32.18200138888889,34.81639277777778,12.027777777777779,0.5,6.013888888888889,36,60.0
1214880,10617,2,9,32.25328516129032,34.83945,2.3870967741935485,1.333333333,3.1827956989677415,31,53.0
1214890,14026,1,9,32.063180714285714,34.77639666666666,9.30952380952381,1.666666667,15.515873016190477,42,82.0
1214910,14026,1,9,32.063180714285714,34.77639666666666,9.19047619047619,1.714285714,15.755102040571428,42,73.0
1214920,14026,2,9,32.06454288888889,34.77635355555555,7.777777777777778,2.4,18.666666666666668,45,83.0
1214930,10604,1,9,32.21204488888889,34.827059999999996,7.533333333333333,0.333333333,2.5111111109555555,45,65.0
1214950,16024,2,9,32.11283418181818,34.815417272727274,11.2,2.8,31.36,55,88.0
1215000,10567,1,9,32.11233875,34.84018291666667,8.333333333333334,1.333333333,11.111111110958333,24,61.0
1215020,10561,1,9,32.121667555555554,34.86670888888889,1.5555555555555556,9.0,14.0,45,60.0
1215300,22006,1,9,32.11284804878049,34.81568463414634,1.9268292682926829,1.666666667,3.2113821139024394,41,44.0
1215330,23012,2,9,32.11464027027027,34.80963621621621,4.864864864864865,2.75,13.378378378378379,37,55.0
1215340,22006,1,9,32.11309214285715,34.815510714285715,2.880952380952381,2.0,5.761904761904762,42,46.0
1215400,10606,1,9,32.227206721311475,34.842431803278686,7.426229508196721,1.5,11.139344262295081,61,64.0
1215470,10600,1,9,32.19920107142857,34.82109571428571,17.107142857142858,2.5,42.767857142857146,28,50.0
